1.69819 -0.739099 1.32905 -0.0510897 1.40125 
-3.12019 0.0198955 -2.34934 -1.27105 
-0.619397 -3.74532 2.31932 -1.02288 
-4.13754 -0.792625 0.519948 -0.401862 
-1.179 -0.620541 -1.4311 -2.78586 
1.72999 -1.29519 -0.844954 -1.14639 
3.78202 0.884783 0.094537 -1.11675 
-2.62144 -3.01401 -0.418566 0.804782 
1.69981 -0.0578699 -4.08132 1.01508 
1.77916 -0.133149 -1.82512 0.127649 
0.557309 -1.97827 -1.18158 0.107483 
0.377118 -2.11605 0.255646 0.522237 
-0.888346 1.67842 2.06701 0.624091 
-1.81343 -0.362585 0.0305257 -2.72161 
-0.599263 0.390156 0.346046 3.27244 
0.16032 0.677482 2.29418 1.3179 
-1.42753 -0.333958 0.504352 -1.96191 
1.3102 -0.25618 1.43069 -2.14891 
3.61524 1.85429 0.325486 1.47877 
1.69805 1.32877 -1.7228 2.80823 
3.67326 0.928624 2.01652 -1.43316 
0.00987155 0.40413 -1.5812 1.73603 
-1.70017 0.991732 -0.0589991 2.11915 
1.92831 -3.54571 -0.787868 -1.86254 
0.727196 -0.611479 -1.07312 1.00385 
-0.651642 0.676378 0.368877 2.24009 
2.16609 0.930457 0.000117197 2.21385 
0.660869 0.121738 -0.513814 -0.130643 
1.25342 -0.653967 2.0814 -1.28855 
-2.45009 0.0655173 0.371019 0.488786 
-1.31124 0.311108 1.43538 1.71172 
-0.0848941 -3.04567 0.110891 0.529385 
1.1216 0.474781 -2.60826 -0.657814 
0.0620464 -0.646788 -4.12938 3.97128 
1.11714 -2.11213 1.46238 -0.425686 
2.95733 -2.50985 0.715129 -1.90517 
3.87817 1.65154 2.49946 1.02624 
2.32174 -2.60506 2.54212 -1.19597 
-4.05504 0.673876 0.522367 -0.603803 
1.34994 3.0031 1.22607 1.75153 
-2.39319 0.496155 -1.69472 -3.75242 
-0.535442 0.721947 -2.83013 1.86244 
-2.439 0.169905 2.06388 4.60303 
1.07216 -0.585383 -2.18455 3.12606 
-0.651519 0.796614 2.41855 1.74598 
0.877031 -0.495437 -1.42119 -0.473042 
-0.802423 -1.96813 0.73771 -0.0960794 
0.0674964 0.571231 0.906028 0.107293 
4.03022 -2.77329 -0.573813 -2.49164 
1.61302 -0.0182341 -0.0661421 0.940131 
-1.97411 -2.47173 3.57369 -1.78104 
0.106185 2.11656 -4.47507 2.23524 
0.478945 1.25496 0.474941 -5.00319 
0.131597 -1.72355 0.596859 1.1332 
-1.05366 -0.161201 1.73296 1.5795 
-0.708605 -2.80888 0.0110106 0.0306556 
-0.134398 -1.33562 -0.288942 1.5669 
0.0607861 0.605468 1.47604 -0.0737445 
-2.98995 0.172791 0.170333 0.790024 
-1.16583 -1.30466 -0.0633081 -0.0803967 
-1.49437 0.849743 -2.86018 -1.51085 
2.41806 0.79876 -0.137273 2.90727 
0.466151 -1.31004 -0.317692 -0.799097 
1.79624 1.46225 -2.29597 1.75219 
-1.33233 0.607292 -0.136202 -1.05477 
-0.534461 -1.06506 0.563227 -1.80293 
-2.12597 2.12785 2.05961 2.10161 
-0.773369 0.0979449 -2.02069 1.24009 
-0.511082 2.11046 -0.813798 -0.460757 
-0.42757 0.13171 3.10436 4.08746 
0.868853 2.19557 3.57285 -1.22915 
1.80581 1.41431 0.0940586 -2.05493 
-6.45412 -1.61169 -0.420092 0.183594 
-0.64572 1.52575 0.273743 0.653351 
3.36486 -0.57728 0.267087 -0.705256 
-3.10561 0.463829 -2.19543 -0.564293 
-0.562834 -0.606629 2.85057 -0.875879 
1.4339 1.64879 3.12805 2.13774 
1.88005 -0.349197 -1.85244 -0.0663808 
-0.559653 -0.345133 1.37454 -2.48996 
1.24872 0.624588 -0.669327 0.771989 
-0.742399 -2.73778 3.43643 -0.744486 
-0.323384 -0.97023 -0.160514 1.15433 
-0.327049 0.948068 -0.633629 -2.55649 
-4.50957 -0.912128 -1.26244 -0.905415 
-0.194039 -0.819969 3.01141 1.04952 
-0.168375 0.816421 0.0806181 0.26997 
-0.993585 -1.4416 0.655957 -3.64065 
1.6928 -1.30309 2.1545 -0.950681 
2.07459 0.340381 3.84368 -1.34495 
1.41097 1.05401 -0.401382 4.39246 
2.2998 -0.0172222 -0.385932 2.31272 
-0.0452979 -1.86441 -1.61211 -0.99259 
1.02286 2.02713 -1.04946 -3.00924 
0.670139 -0.962658 0.687337 1.26714 
-0.345588 2.91696 -2.74664 0.172882 
-2.4528 -3.6998 0.881683 0.80372 
2.03218 -1.47626 1.76289 -1.17222 
-1.36359 0.12717 -1.8389 -2.65973 
0.342058 -3.91599 -3.13303 -2.16409 
2.87147 -2.16027 1.47975 0.376904 
1.8292 3.15753 3.24076 -0.565481 
0.702121 -1.65178 -1.00136 1.57044 
0.2772 -0.147206 -1.31421 0.633873 
-2.31112 -2.25372 0.313291 2.63374 
-0.841381 0.272321 0.746568 1.22744 
0.445172 2.93633 -0.104718 0.573955 
-0.250732 -1.28691 -1.61713 0.359729 
1.60784 0.361748 0.0107471 0.231417 
2.20186 -1.45827 -3.10723 0.186884 
-0.484665 1.44418 -1.69731 -0.0600546 
1.71256 -1.102 0.189516 1.49304 
5.06028 -0.975522 -2.94033 -0.543657 
-0.25463 -1.77151 0.294983 -0.171599 
0.741949 -1.52175 -2.52163 2.13447 
-1.94337 -0.0244014 -0.114575 -0.444341 
1.57964 2.36571 -1.71647 -0.083422 
-2.01648 1.24004 -0.0784138 3.1502 
-0.265097 1.82547 -0.0621057 -0.129323 
5.77112 2.5934 -0.218557 -1.58366 
-0.0612876 0.725311 -2.30743 2.93212 
-0.722041 1.41559 -3.56866 0.427549 
-0.293354 3.62615 0.333367 3.06954 
-0.127523 -0.922004 -0.710401 2.04933 
1.13922 0.923561 3.6339 1.77989 
-2.08249 0.664286 1.4498 1.11932 
1.79153 -0.746075 1.12736 2.02432 
1.39304 3.93049 0.831518 2.24441 
-0.22765 0.144575 -0.74935 1.51626 
-0.270493 1.26474 -0.258092 0.786917 
1.54084 -2.67451 0.900518 2.4085 
-0.569311 2.72739 -2.16772 1.91759 
3.93314 4.06499 1.31777 1.73191 
2.04947 -0.783734 2.32953 2.70812 
0.664686 0.211632 0.493625 -1.33553 
0.658887 0.629271 -0.761626 4.36073 
2.33095 -1.54432 1.51138 -0.623012 
1.46978 -0.198595 -2.61924 -0.606899 
-0.594052 1.73469 3.46459 -0.525335 
-0.0284799 -0.125103 2.38335 0.312005 
-1.7138 0.658626 -1.38838 2.58888 
-3.59927 -3.36547 0.357785 0.338694 
3.90643 -0.259527 1.02258 -0.904767 
-1.3722 1.03279 0.123435 0.148351 
-0.504162 -3.30629 0.563502 -0.0719674 
-1.56951 -0.197344 -1.14616 2.21575 
1.97027 -0.123861 -1.42309 -0.193821 
0.157486 1.68334 -0.775538 2.55 
1.33992 1.16771 -0.181601 -3.91874 
2.07082 0.661171 -2.57703 0.940321 
0.117664 -2.08205 -1.2831 0.0630944 
1.93647 -1.05736 -2.42307 -1.22119 
-1.56704 -1.32038 -1.95927 2.11436 
1.19269 -0.651511 -1.56102 2.41155 
0.951064 1.44196 -0.466927 -0.637974 
-1.07131 -0.509744 0.881043 0.0584052 
1.53555 -1.23418 0.894838 -0.600696 
0.279173 0.132151 -1.77625 0.461334 
-1.21711 -2.82622 2.1314 -1.35655 
-3.17988 -0.665429 2.04929 -1.3597 
-2.87349 2.45064 0.0595843 -2.53736 
1.86027 -0.75251 -0.336647 -1.47216 
1.14864 -0.286239 2.5595 -1.27271 
2.35588 -1.0614 -0.212592 -1.61294 
1.5184 0.460567 1.80514 1.09536 
3.09976 1.68721 2.84248 -1.4891 
1.01299 -1.98475 0.437061 0.326653 
-0.0540263 -1.67629 0.241057 1.92668 
2.99051 4.85074 0.449571 -2.51333 
0.0673358 -1.57121 -1.33127 3.78409 
1.27095 -0.0910472 0.615051 0.618172 
-2.26783 0.636724 1.57928 -1.96433 
0.0860616 0.79774 -0.528985 -2.40693 
3.08214 1.51788 -0.418198 0.0461727 
-0.279802 -1.17659 -1.68105 3.01075 
0.742987 -0.297699 -1.91802 4.27071 
1.58354 -3.43435 -0.359967 0.699557 
1.49999 1.87934 5.04662 -1.44207 
2.40039 -0.874367 0.269767 -3.77474 
-0.958709 -0.714043 -0.200001 -1.36176 
-3.90227 -1.89112 0.951526 2.18577 
-0.782879 0.961941 1.51696 0.131705 
1.16834 -0.479453 -3.30909 2.31547 
-2.76491 -0.0380302 -0.296071 0.971973 
1.11669 -0.51985 -0.421046 -0.99018 
0.665649 3.12182 -1.36602 -0.908443 
2.795 -1.42159 -0.571137 -1.2445 
-0.952323 -2.1768 2.41075 -1.21978 
0.896764 -1.12312 1.32498 1.12462 
2.83437 -1.75136 1.37238 0.652197 
-2.41093 1.58987 0.191252 2.04624 
1.08815 -0.145649 -0.968708 -0.340093 
-1.48806 0.440697 -2.48937 1.71646 
-1.80833 -1.91672 -1.4821 -1.99884 
1.29634 -0.686394 -0.715664 -1.45746 
-1.06329 -1.07196 -1.67062 -0.604286 
0.463357 2.36015 0.575751 1.01019 
-1.21622 0.340806 1.41106 0.123957 
3.20597 1.23978 -1.10728 0.573261 
0.752138 2.80107 0.647476 -2.34158 
-0.0634217 1.86006 -1.01478 -0.258488 
-0.994997 -3.19011 2.1775 -0.799487 
-3.08894 2.59945 -3.05298 -4.41266 
-2.2065 0.305886 1.98619 -1.51156 
0.166447 2.50824 -2.67892 1.11772 
2.18182 0.112713 -0.879511 -1.40922 
1.9506 -1.5211 1.40971 2.05037 
-0.60045 3.14662 -1.53963 1.48886 
1.53609 0.252411 2.91982 -0.893587 
-1.99854 -0.499748 2.01646 -0.78462 
1.12278 -0.319666 0.827397 -0.860888 
2.08651 -0.446576 -1.74768 0.15472 
-0.622428 -1.43533 0.508015 0.657298 
-0.296396 0.819594 1.91915 1.16201 
-1.51306 -1.00891 -1.15175 -0.895897 
0.318101 1.61972 -2.44527 -1.45792 
-0.0300151 -2.27782 -0.892368 -0.86129 
-1.76939 0.576782 -0.886975 -0.118863 
1.51907 2.12594 0.96221 -0.254204 
-0.30216 -0.145849 2.76129 1.16476 
1.66903 0.144643 2.4161 0.410462 
-1.33017 -2.72946 1.20875 0.205458 
-0.303453 -1.9006 3.4463 -2.62378 
-1.1894 -0.342211 1.29049 0.045734 
0.384997 -1.68598 0.33222 6.10187 
-1.5574 0.319023 0.313481 0.596622 
0.328169 -3.19942 1.10381 -0.685186 
0.0754977 0.729346 -1.66965 -1.40236 
0.748863 -0.418701 -0.438298 2.31402 
-2.23909 -3.73187 1.86588 3.66896 
1.47798 0.353611 1.66909 0.893982 
2.14798 -0.95785 -0.114904 1.62219 
-0.601183 0.938766 -1.19559 1.16634 
0.161513 3.8752 1.91581 0.782998 
0.151281 1.60256 -1.67615 0.0217352 
-0.568871 1.71783 -0.39458 2.21204 
-3.21945 0.719554 1.45706 0.524796 
-0.334303 -1.0504 0.460779 -0.540035 
0.675178 -0.237485 -1.23085 -0.364969 
-0.110796 -0.907576 1.0508 1.17466 
-0.142977 -3.40732 1.16794 2.69613 
-0.172406 0.701135 -0.509867 0.513294 
1.47337 -0.0894605 -0.856788 0.292131 
-2.86385 0.380997 -0.203346 -0.909187 
-0.43452 -3.35495 -2.60175 -3.55146 
2.91987 -2.71422 -0.790066 -3.52685 
3.47363 1.01681 -1.8215 -0.135749 
-1.30181 1.87513 -2.53774 -0.402235 
0.54559 -1.26411 2.54821 1.26331 
2.16421 0.876198 2.49087 0.453569 
-1.49171 -0.29284 1.62894 -0.136316 
0.955639 2.48567 -0.840889 -1.10794 
-2.16848 0.837168 -0.351229 -0.449086 
2.55521 -1.09854 3.17083 0.28187 
-1.90786 -0.839773 0.817979 0.566 
-0.474786 -0.407993 -1.47661 -1.82812 
1.5289 -0.963521 -2.90799 -0.731012 
2.77295 -1.10897 0.50247 -0.801227 
2.81413 -3.39966 1.50226 0.631215 
0.862025 -0.811794 5.68189 -2.43937 
-0.854307 -0.293048 -0.938811 -2.91983 
-0.291047 -2.13826 1.25064 0.135528 
1.01826 1.241 -2.85514 -1.62318 
1.24055 0.202701 3.51262 -0.928692 
2.45103 -0.625115 0.486003 -2.16229 
-4.0285 -1.62586 -1.18087 2.18481 
-3.31479 0.642904 -1.4909 -4.16581 
0.430786 -1.45075 -0.389334 -1.64835 
1.28734 1.19293 0.574238 -0.516493 
-3.15583 1.04794 1.14973 0.5473 
0.0998044 -0.447287 1.92933 -1.45335 
-0.336541 -0.798098 1.35086 -1.53109 
-2.42809 1.78845 0.354074 -0.154047 
0.345339 -2.8404 1.07359 -1.58366 
0.858139 0.924313 1.68232 -0.96001 
1.73562 -2.14652 1.65151 1.22827 
-0.0487047 -0.763058 0.0172906 -1.33553 
0.457125 1.62376 1.89755 -2.17416 
3.17914 -0.763127 0.692021 -2.16533 
0.0858241 -1.75351 0.543796 0.923227 
2.70406 2.53102 -0.203601 -3.30771 
-1.10816 -0.989659 1.49995 -1.58352 
-1.57796 -0.917848 -0.342457 1.28406 
2.00471 -0.78523 -2.34675 1.14454 
1.32104 3.0987 -1.70725 1.72253 
-1.21546 0.0987717 -1.30354 -0.27031 
1.8594 2.08702 1.72755 -0.516527 
0.448199 -0.367523 0.384062 -0.536129 
0.85157 2.48455 1.62962 1.75056 
1.76436 0.214019 -1.5954 -1.06104 
0.464126 0.772242 -0.585749 0.190448 
-1.47404 -1.85252 -1.70914 -1.38513 
-3.3518 0.101772 0.215102 -0.0545189 
0.688665 -1.04496 1.62681 2.21467 
-1.34749 1.41747 2.07058 -0.033737 
0.0207498 1.40442 1.9695 -0.164637 
-0.379782 0.763633 -1.24073 -1.35373 
1.3682 -0.636926 -0.522393 -1.98208 
-1.96562 1.15083 1.01331 -0.903056 
4.18005 -0.622346 -0.639241 1.22382 
-1.1707 0.310926 0.0875555 -1.71647 
-0.0273423 2.0275 -0.684625 -0.407579 
0.140912 -0.594445 1.22606 0.254689 
0.483185 -1.19932 1.64583 -0.412143 
2.18592 -0.765213 0.483071 -0.795219 
0.335273 0.318424 3.0058e-05 -0.29211 
0.251077 1.64438 -0.54563 -1.43717 
1.12682 -2.22683 -1.42692 -0.732016 
-1.60987 0.618551 1.07432 3.06475 
1.18864 1.74226 1.24249 2.63634 
2.53529 -1.41053 2.93656 1.21502 
-2.01961 -0.241043 2.08238 1.04426 
1.26389 2.69555 -0.504029 3.95287 
1.60925 -1.31254 -0.33963 0.994519 
-1.30162 1.87412 4.18356 0.603597 
-1.38821 -0.529253 2.02871 -1.16004 
-0.115174 -0.675911 -0.18035 2.00765 
0.72892 2.35151 -0.325027 1.50394 
-1.39529 -0.894534 2.80069 1.57818 
-2.49385 -2.29154 -1.71823 2.8432 
1.56205 -1.32192 -2.26849 1.30655 
-0.862033 -2.16855 -2.57837 1.16337 
-1.10224 -1.99179 0.378156 1.33859 
-2.03728 -0.418611 -0.383816 -0.148783 
-1.32769 0.947897 0.667349 -1.24715 
2.12229 -2.13317 0.129613 -0.742502 
0.137347 -3.0261 2.69811 1.57385 
-2.58939 0.502603 0.156892 -1.96725 
0.463586 -0.0705802 2.31031 -2.23227 
1.28288 0.494594 -0.284828 -0.257133 
3.62911 1.05391 -0.63194 -1.79232 
0.581723 0.363606 2.25017 1.31544 
0.881748 -0.985864 4.40274 0.631911 
-0.482584 3.96501 -0.152122 0.24015 
0.417688 0.580075 -2.42333 -0.612556 
0.0930655 -0.852179 -2.8784 -1.09582 
0.0916221 0.366934 -0.0787596 1.07605 
0.924667 0.336093 4.24413 2.49158 
0.569461 -2.25315 1.31152 2.42607 
-0.00766332 1.83854 1.15628 -0.928512 
-0.0510297 2.53202 1.96949 -0.305903 
-0.0405206 -2.77922 -2.47915 -0.279887 
0.354603 -2.07655 0.971567 -2.24599 
1.28481 0.762752 -2.62753 2.25405 
3.39615 0.441926 0.67071 -0.428301 
-1.72376 -0.929098 2.42278 1.71487 
-0.704087 -2.29051 -0.228927 0.322687 
1.10645 2.69081 -2.65504 0.297285 
-1.32966 -0.813531 -1.09705 0.80256 
0.703787 0.183664 1.77564 1.96622 
-2.7194 -0.955379 0.104252 -1.40452 
-3.31036 0.111786 0.471107 -0.221026 
0.291416 -1.28047 2.05732 0.187341 
0.103269 0.597122 0.646655 1.73498 
0.519369 -2.6706 0.377187 -1.43351 
2.50729 -0.223838 1.83579 1.02496 
0.418456 -0.0414599 -0.633857 1.58417 
1.77465 1.01559 0.0573534 -0.337472 
2.64583 0.744886 0.714558 2.08119 
-1.8231 -0.0104904 2.1804 0.216738 
0.585936 3.06415 -3.19276 -0.594334 
-0.0890372 0.532803 -1.39985 1.72459 
0.402787 -0.649313 2.4919 1.64822 
0.256141 2.69058 -2.18668 0.322352 
-1.48089 -1.82822 2.73058 1.93097 
0.372655 -0.187237 0.250875 2.44611 
-0.557411 -1.49397 -2.60649 0.0724405 
1.87562 0.768305 0.443256 0.872844 
1.06158 -1.41121 0.529853 0.197346 
-3.11548 -1.30198 1.58062 1.13136 
-0.65951 0.89227 -1.07592 2.46224 
0.405397 -1.40767 2.12457 -1.0782 
1.03777 -0.0528238 -2.18425 -0.603957 
-4.07475 -1.53662 0.869819 3.34814 
-2.16046 -2.02655 -0.163593 0.945499 
1.39486 -1.82263 0.670163 0.930112 
-1.22501 -0.509597 1.35798 -0.35372 
-1.9806 -0.0419377 0.120237 1.42578 
2.06129 1.03765 0.374251 -0.705783 
0.12586 0.168459 -2.52852 0.612567 
1.5136 0.68445 -0.830186 1.09265 
2.15359 -0.525429 -0.615215 -0.449732 
2.68895 -3.22777 -2.86151 1.49031 
1.37144 -1.31564 -1.78353 0.0498978 
-4.01658 -0.369491 -0.187083 -2.43403 
-2.09115 -1.7013 1.04977 -0.409399 
-0.097587 -0.383265 0.166876 2.05038 
-2.57431 -1.72672 0.707403 0.284772 
0.218974 -0.271682 2.42957 1.36961 
-1.21835 0.336846 -1.59055 -0.0529943 
0.499731 -2.16173 2.57924 -0.737797 
1.10228 1.88231 -0.743588 0.0145391 
1.35128 1.07405 0.357022 -0.791079 
2.7887 1.52775 0.175281 -1.43344 
-0.112939 0.646788 2.10054 -2.5545 
0.500707 -0.980657 1.20309 1.09945 
-3.01405 1.3457 0.506635 -0.115123 
0.840355 -2.37704 -3.3638 -0.211778 
-0.343914 1.98975 1.77327 0.477764 
0.32994 1.0231 1.6723 3.88942 
0.930719 2.75698 1.10369 0.608446 
0.00105614 1.08673 2.15867 -0.480374 
0.195034 -0.226847 -1.08939 -1.82204 
1.88523 -1.90092 0.0983843 0.606536 
-1.84447 1.58414 -2.36289 1.3055 
-1.8289 1.3136 -3.56062 -2.18639 
0.619154 -2.13384 -0.243838 -2.34829 
0.960375 -5.1387 -0.460133 4.03405 
-1.53399 1.89177 -0.26224 1.36499 
1.34899 -1.04907 -1.83471 1.31299 
-0.350086 -1.04675 0.00117122 -1.95712 
0.322727 1.0326 1.08091 3.25723 
-2.8699 -1.11097 1.97125 3.31082 
-4.60599 2.52664 -2.34927 -0.443014 
0.43249 0.282078 -0.791902 -1.57748 
0.00502366 -0.347754 3.31706 1.38627 
-0.756861 0.373276 -1.52599 0.333702 
-0.0901368 -1.25348 0.216453 0.39457 
0.131109 -0.604906 1.38067 -0.184875 
0.300719 -0.396986 0.334155 -2.76237 
1.14254 -2.44016 3.38706 1.87227 
-1.88209 -0.0231854 -3.01238 -1.96449 
-0.909345 0.268057 -1.28723 1.47561 
1.50412 -0.167827 -1.86682 0.152838 
0.299994 0.923303 -1.55353 3.81563 
-2.3592 -1.07619 3.95305 -0.600867 
1.92616 0.0297743 -3.28792 0.304049 
-1.47238 1.30253 0.229364 1.96656 
3.25757 -0.235164 -2.00535 -0.590618 
-0.123911 -0.838632 0.605267 -0.287888 
0.264634 -0.0898226 -0.606553 1.10525 
1.07876 0.272084 2.72523 -1.08074 
-0.640564 -1.73085 1.25863 -1.41315 
0.93421 1.44272 -2.32199 -0.281804 
1.23707 -3.05806 -0.303621 0.897627 
-0.509699 1.60044 -0.768847 0.85502 
0.0800388 -3.80655 -0.355791 0.831414 
-1.06201 0.975741 -1.01316 -1.07628 
-1.78122 2.82825 2.64421 -1.1584 
0.596529 -0.0207589 -2.36296 0.218152 
-0.798473 4.38499 -0.956688 -1.01988 
0.510174 0.618394 -0.0509027 3.06343 
1.75694 -1.05317 -2.95052 -0.823862 
0.0965559 -0.506785 -0.275971 0.614064 
1.01167 1.08854 -1.33794 1.65821 
-0.157597 1.24106 1.90075 5.41445 
-0.423535 0.368377 -0.651806 -2.51232 
-0.577808 -2.43862 2.19946 1.82776 
3.23793 -1.14956 -0.620241 -0.110328 
-0.677808 4.38766 0.0221073 -1.85504 
-0.69194 2.33149 -3.06354 -2.1662 
0.772327 -2.58126 -0.83581 -0.953761 
0.374447 2.65337 0.47801 -4.82502 
1.60802 -0.520571 -1.3853 -2.75723 
2.35831 -0.556752 2.26 -1.41943 
-0.759726 -2.96701 -1.68294 2.34339 
-3.89489 1.91625 -3.28573 -1.02839 
0.010367 0.331592 -0.757071 -2.25981 
1.8707 1.39448 1.1713 -3.41895 
-1.33552 0.700801 1.942 3.71231 
0.301839 -0.196734 -2.08186 -0.583919 
1.65512 0.157155 1.27324 1.72021 
-2.18858 0.150215 -0.163804 1.82548 
0.463432 -0.992927 0.0848954 1.60441 
-0.786461 -1.20737 2.77735 -1.45086 
-0.819124 -2.28203 0.1045 0.130844 
0.334427 0.654887 0.882676 -0.989457 
0.691218 0.634194 2.17938 -0.73908 
1.47674 1.81579 2.76801 0.585657 
-3.68879 -1.75369 -0.512128 -0.0209976 
1.43531 0.452699 0.140171 1.13289 
1.53864 0.763367 0.655385 -0.375206 
1.1324 0.734844 2.14974 -2.39995 
1.86204 1.73885 -2.16319 -3.26051 
2.18682 -0.920259 0.992666 1.23272 
-2.57854 -2.47464 -2.55916 0.568779 
2.71476 3.92717 -2.41993 2.86141 
-3.98294 0.414575 1.44241 -0.00944154 
0.124168 -0.552746 0.193933 0.261629 
0.742774 -0.21377 0.137284 0.387799 
-1.54497 -2.68687 -0.215751 -0.0556469 
-2.7728 2.64123 -0.392909 2.32974 
1.1499 0.0805117 2.4935 0.273219 
0.477353 -4.91177 -1.02823 -1.45028 
-4.19175 -1.90758 -1.73678 -1.04795 
1.15525 0.882531 1.32557 2.35708 
-1.85901 0.361573 1.29199 0.810465 
-0.714881 -1.35329 1.07581 3.73288 
0.113088 0.411369 -0.0730532 1.00778 
-0.256824 -3.04857 -2.81566 1.44072 
0.792458 0.414216 -1.7436 0.888634 
0.621616 0.10783 1.54472 -0.645871 
-0.0357313 -0.16968 3.38595 1.26869 
-1.38958 1.82485 3.26701 2.76247 
1.02436 0.953981 -1.68941 -1.56724 
0.0163661 -0.14749 -4.6772 2.62382 
1.20317 -0.416196 -0.234689 -0.358715 
0.384621 0.276728 1.30307 0.977029 
-1.13422 -1.94455 0.132616 0.925581 
0.76243 0.81691 -1.44509 -1.08155 
-1.44647 2.13815 -3.68542 -2.19109 
-2.6573 -1.35746 -1.61257 -1.46645 
2.67561 -0.89542 1.43752 -0.957491 
-1.13668 1.35077 0.0521759 -0.923674 
-0.578889 -1.53006 -1.44798 -2.16683 
-1.38719 1.02354 -3.89746 2.17688 
0.485773 -0.784957 -0.694818 -1.81735 
-0.200432 -1.81879 1.34122 1.87481 
0.138343 -0.133737 0.0818037 0.654859 
-0.0895873 1.13893 -0.52286 0.724514 
-1.86153 -1.18029 -1.30536 -0.89731 
-1.79895 -0.415776 -2.92651 1.6849 
1.66109 0.672846 1.02462 -1.75098 
-0.986231 0.0668238 -1.08911 -1.26032 
-2.13827 -0.941918 -1.35297 1.54874 
4.00745 -4.37532 1.09824 2.70459 
-2.17836 1.43156 1.82265 1.72873 
-1.40075 0.787728 3.87558 1.51622 
-2.11123 -3.51383 0.0158787 -2.49798 
-0.810384 -0.542197 0.621431 -0.339106 
-0.0239194 -2.55059 0.828197 -0.324978 
0.551758 -0.30623 -0.27476 2.51556 
-1.10227 1.4861 1.57631 -2.34859 
0.480709 0.950433 -0.0922337 1.94517 
-3.16454 2.00059 0.676337 3.75562 
-2.70282 0.894739 0.219442 0.788648 
1.01573 2.51609 2.3855 -4.19756 
0.79834 0.359296 -3.00293 1.27847 
-1.66755 1.50346 0.741643 1.36211 
1.13199 1.18985 2.02902 -0.0915924 
-2.66448 1.33304 2.11244 2.53152 
-1.20922 -2.84239 -0.424296 0.52977 
-0.525228 -1.13851 -0.764941 1.72692 
2.74328 -0.642424 2.60885 1.58843 
0.713063 1.57925 3.06077 -2.07282 
-2.68122 2.11854 -2.33846 0.64249 
2.4051 -0.108154 -0.545536 2.20649 
0.668417 -1.53949 0.0675141 1.39569 
1.21702 0.994174 -0.902756 -1.83438 
-2.50457 -1.4235 -1.33214 -1.18759 
5.07357 2.17999 -1.11431 1.13114 
-2.96948 0.366131 0.123682 -2.76226 
-1.17566 1.02855 0.531283 -2.51832 
0.861371 -0.980381 3.25141 -0.128803 
-0.85206 -2.58546 1.05613 0.149516 
0.859727 -0.186073 2.84262 -3.43426 
-0.341113 0.00528082 -2.04523 0.34256 
-1.33904 0.452742 3.47937 -2.72428 
1.1864 0.351024 1.23912 1.54203 
1.9178 0.497221 0.406035 0.867496 
-2.79971 -2.42178 -1.59495 -3.02832 
-2.74928 -1.85821 1.51506 2.17709 
-0.109895 -3.72383 -0.755316 -1.33066 
2.33198 -0.494666 1.66183 -1.2357 
1.44893 5.52809 0.367915 -1.50009 
-1.33167 2.9281 0.100239 -1.61081 
1.33167 3.86727 1.11128 -1.98819 
0.261396 1.01384 0.603995 2.54012 
-0.999976 -0.181158 -4.51257 2.00964 
-0.000373647 1.7361 1.85419 -0.535684 
